experiment_name,transfer_type,topology,inertia_strategy,init_strategy,seed,accuracy,fitness,num_features,runtime_seconds
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,60,0.7163855461484652,0.702032705819333,299,298.88308453559875
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,61,0.7215465704255781,0.7033919133830204,322,311.4768466949463
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,62,0.6854190009019938,0.6785913865260802,268,153.1127471923828
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,63,0.7099346653858674,0.6945126274187092,311,300.9391782283783
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,64,0.7238709493524877,0.7081981401315247,303,323.4210708141327
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,65,0.7073534872743217,0.6937609956897467,300,178.35650181770325
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,66,0.7063212291410601,0.6935462490840969,295,275.020085811615
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,67,0.7318710164825651,0.7155410576914515,302,307.4520995616913
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,68,0.7269655926387075,0.7124118905176939,293,308.7843294143677
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,69,0.7179341997375533,0.6985693511923694,333,323.64211797714233
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,70,0.7070958889220987,0.693529157172746,300,302.422803401947
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,71,0.7202556483833106,0.7055157978306938,299,295.41537070274353
